"","stock_name","ricker_a","ricker_b","ricker_sigmaR","ricker_AICc","bevholt_a","bevholt_b","bevholt_sigmaR","bevholt_AICc","min_model","rel_likelihood"
"11","APOLLNSJ",2074.95011681118,1.14051160572333e-09,0.775628996755621,81.4072395575152,2074.93110343471,7.8644601882035e-10,0.775606130601957,81.4066013671273,"bevholt",0.500079773797813
"12","ARFLOUNDBSAI",1990.46034313346,1.87825790122761e-06,0.654208365671365,88.207065212002,2583.48825097061,4.61222797499273e-06,0.653184226076744,88.0782706120071,"bevholt",0.516093763630826
"13","ARFLOUNDPCOAST",4327.51377148371,2.96791010711141e-05,0.748356185724871,112.690039971072,584089.347395113,0.0121184687764721,0.763134638164198,114.523583107769,"ricker",0.714383834066608
"14","ARGANCHONARG",328289.915755695,5.6839275935129e-07,0.607854142018659,62.1901710922772,931069.379550028,4.21979853213178e-06,0.593212171709,60.7272459427729,"bevholt",0.675126142451661
"15","ARGANCHOSARG",472917.678783818,1.25523755395425e-06,0.499778472845787,49.0292985227137,25042092.9978014,0.000194426711269346,0.503704729062288,49.4604879542512,"ricker",0.553690872388848
"16","ARGHAKENARG",4737.91912274955,2.65290813324834e-06,0.279132286529841,16.0007665540312,5629.56454551469,5.73004748771411e-06,0.276201644853123,15.3236862241268,"bevholt",0.583835868023108
"17","ARGHAKESARG",11227.6019372359,1.68669100051731e-06,0.311316101369368,21.1118653378565,21163.2435319941,6.8520004262649e-06,0.31051649192981,20.9677207223871,"bevholt",0.518010281531671
"18","ATBTUNAWATL",15.1080979117597,4.61032458518346e-05,0.234485273800856,4.4874527561826,38.5718849183422,0.000302562220469416,0.221758574661958,0.469558342937702,"bevholt",0.88173328132461
"19","ATHAL3NOPs4VWX5Zc",1841.89239054382,0.000561678753940709,0.815751751028859,113.545801346569,94805859.8428917,138.588354277167,0.476389114070622,66.2128309057621,"bevholt",0.999999999947304
"20","ATLCROAKMATLC",7958.21518336102,1.60694579628267e-05,0.865905190525105,83.4206009098357,18497.4994767908,9.68955928438982e-05,0.851304934941916,82.4003501065247,"bevholt",0.624835871083716
"21","AUROCKPCOAST",2438.45385711863,0.000904691571385888,0.317925184165752,20.3038454795303,4027802.70591199,4.81693291173332,0.326480615938542,21.5945994543337,"ricker",0.655967922467
"22","AWOLF5YZ",0.14717705514532,5.66869428865006e-05,0.578007774252552,83.2277813065025,0.148488888251246,6.67335399970717e-05,0.577886495917821,83.2095824939117,"bevholt",0.502274835877655
"23","BIGEYECWPAC",33.6145703468446,7.94976531756851e-07,0.338745044459084,41.4890172502621,60804.4012519854,0.00410074773758315,0.337181098772468,41.0044000440457,"bevholt",0.560282489542
"24","BIGEYEIO",0.227921036448261,8.29102848870814e-07,0.232046114233274,3.5229233804825,133.590149038083,0.00137615657284671,0.223058434293104,0.520734382346224,"bevholt",0.817737660109884
"25","BIGHTREDSE",3444109556.92542,0.000249962605604711,0.228353789601254,1.24288215950557,8477765638952.71,1.7592820875983,0.229468610076638,1.69072089647103,"ricker",0.555747107084591
"26","BLACKROCKCAL",14565.3135802681,0.00306640192003845,0.456104106974657,63.6365432276825,31798.1063412786,0.0160856331288939,0.439920653409861,60.385323476591,"bevholt",0.83556734783232
"27","BLACKROCKWASH",9209.72077374787,0.00183974181479047,0.356429803706194,49.0780283925247,5642880.13130233,3.11865854232053,0.357672998748369,49.4587838210389,"ricker",0.547451197915944
"28","BLUEFISHATLC",540.369896092452,7.42253494727518e-06,0.266213204338991,12.6518866626122,908.987966809395,2.61945215864775e-05,0.264014238543426,12.1542331840689,"bevholt",0.561887700397957
"29","BLUEROCKCAL",0.00736396867450887,1.04938341721765e-09,0.729505496133909,112.486137061844,5.65878454552953,2.93378856057792e-06,0.639513133241998,99.8471750255015,"bevholt",0.998202359444479
"30","BMACKECS",8269.27318361878,8.4462161905031e-06,0.291772559019408,17.1499900326625,11388.0591149154,2.19750858744354e-05,0.287605994290635,16.3733149954704,"bevholt",0.595882426765178
"31","BMACKPJPN",12986.5706537697,5.35941462500527e-06,0.632137832200963,53.2910991483614,29383.9852193547,3.16222730026223e-05,0.617614345132252,52.1782375840603,"bevholt",0.635626290611666
"32","BOCACCSPCOAST",0.00126625302266403,1.0166507900988e-11,0.904297494504999,156.745639388507,0.00127041941011877,1.13345020515471e-11,0.904369149157365,156.747081073053,"ricker",0.500180210560478
"33","BRMSOJ",14198.2171446923,8.58475034782369e-05,0.280909279045999,16.1403369900943,15028.7677147195,0.000128293129339444,0.278840742329606,15.6819889266679,"bevholt",0.557044059861809
"34","BRNSHRIMPGM",2739000.85480809,1.96660160078274e-05,0.218450828924926,-0.153419554659322,3901753.82790943,5.79178601707065e-05,0.207573173691813,-3.62663062986144,"bevholt",0.850255392221431
"35","BSBASSSATL",1.85942605560774e-05,1.45799130252778e-13,0.325466567977088,29.235521856125,2.21793353384293e-05,2.88211788104133e-13,0.324109310815259,28.9179283196121,"bevholt",0.539615979286677
"36","BTSHRIMPNAUST",16.6327317080656,6.27058674764629e-09,0.189363971080755,-15.9820054110293,16.830233099902,7.50297517839224e-09,0.189252920474625,-16.0294603115966,"bevholt",0.50593158428737
"37","BUTTERGOMCHATT",0.136041905754892,3.18647552644778e-09,0.386775461271457,33.2655738113697,0.147023565995803,4.97312304472529e-09,0.386406865044854,33.2120954665431,"bevholt",0.506684394838822
"38","BWHITNEA",10056.2825085868,2.07073242993104e-07,0.756295715966285,84.2938497229396,13026.7362068943,5.13914359267095e-07,0.767394245206609,85.2844848952232,"ricker",0.621358317247551
"39","CABEZNCAL",2.93137799290838,0.00136536143664327,0.337981420171944,33.4005736668844,6.56997027243624,0.00705601649643421,0.338612769768822,33.5498808918504,"ricker",0.518654740101561
"40","CABEZORECOAST",2582.75615329386,0.00523893252017408,0.2910576380182,18.0054178000655,403252.595622975,2.42489288259949,0.302100051188436,20.1104745148162,"ricker",0.741260117553944
"41","CABEZSCAL",3.04789930958559,0.0063607321557873,0.654647408249575,80.3779839495141,8.92508119082925,0.0498042099989632,0.636671181704558,78.31756449124,"bevholt",0.736956554180836
"42","CAPENOR",345509.379129816,8.78110964056267e-07,1.23772241730712,121.028983700294,762000.586070604,6.40998402650913e-06,1.19811377975089,118.756546680909,"bevholt",0.756984676479238
"43","CHERRCHVX",79951.0950621596,8.10985932863437e-07,0.858940769428526,63.0762108243209,303107.913453278,1.03940826991511e-05,0.7923755990833,59.526272283082,"bevholt",0.855074560505691
"44","CHILISPCOAST",0.0123767092736832,1.96915582477078e-10,0.976886591553501,154.418143821749,0.0214019314881975,7.29883091011062e-10,0.972678253275214,153.960885780556,"bevholt",0.556909576384585
"45","CHSQUIDSA",0.97285830501353,5.38091583698848e-06,0.19644135782063,-10.878483919976,1.00698727903502,7.29857113629646e-06,0.195751515188941,-11.173984931495,"bevholt",0.536870576456423
"46","CHTRACCH",5281.21273854618,1.00444136106256e-07,0.652729826886843,95.897639406043,7625.96914591656,3.0125502514885e-07,0.643667014549639,94.6381484908597,"bevholt",0.652431743234408
"47","CMACKPCOAST",6398.18078053015,3.69707416019119e-06,0.827883886232843,90.4435287040954,10750.0537266226,1.90112873606449e-05,0.781636671048872,86.534980620182,"bevholt",0.875911935221716
"48","CMACKPJPN",7656.63188451787,6.0476520797472e-08,0.887229883994234,133.861381345601,7667.5076327526,6.54499211489138e-08,0.887188556265961,133.859869218011,"bevholt",0.500189015939716
"49","CMACKTSST",12531.2787409097,2.66691535694524e-06,0.300307144630562,26.442415809057,18467.4223172437,8.02600381590646e-06,0.306624619667462,28.3574420037939,"ricker",0.722623609602496
"50","COBGM",1204.75429177977,0.000511810382912131,0.45681721723587,47.5269816180095,730148.629096557,0.870016014276231,0.44991477054749,46.5525618557451,"bevholt",0.619448931730284
"51","COD1F.XIV",1225.90844646554,3.27425634408627e-05,1.645677933485,182.941852783472,2430.84417889486,0.000260689754057254,1.63346457195228,182.258443614147,"bevholt",0.58460452741571
"52","COD1IN",3316.29900426239,6.76342939573694e-05,0.848834551494878,114.549468341806,6172.08677157903,0.000422217284576694,0.857773958344388,115.450436250268,"ricker",0.610754292240862
"53","COD2J3KL",2817.54106285963,1.62362030112141e-06,0.750174318421381,81.5058288822328,3895.26435926304,6.5231787040043e-06,0.69006277671982,75.9915734439624,"bevholt",0.940314636670186
"54","COD3M",0.0786402675241601,2.01608953170404e-08,3.47606917870935,129.843081314764,0.0787577832342942,2.15915570601815e-08,3.47659581822598,129.843156785809,"ricker",0.500009433880591
"55","COD3Pn4RS",1.07531914951291,2.91862308880274e-06,0.559473746935474,78.6988360527333,1.1447670137752,5.11265489880346e-06,0.552721148462617,77.6545358462074,"bevholt",0.627650394764783
"56","COD3Ps",12.2129700919803,0.581254676935335,0.493916325983701,53.9218326510715,68.0229642372213,8.3921573084824,0.491087163888558,53.5395003190417,"bevholt",0.547646528246651
"57","COD4TVn",2.67672378518579e-05,7.78874377419743e-06,0.563436023165991,119.642669381023,0.218949339879251,0.233205845400319,0.480355676229024,98.263171729652,"bevholt",0.999977223280146
"58","COD5Zjm",154.860694281173,1.00619280277123e-08,0.714514204148147,88.9986667167243,154.840649990942,5.47987591803771e-09,0.714525551749056,88.9975739277933,"bevholt",0.500136598612977
"59","CODBA2224",1.13060722767572,3.54541039100887e-07,0.943919773214314,99.3632115503651,1.14460215102152,9.42951425949702e-07,0.943923685091968,99.3633485899249,"ricker",0.500017129944979
"60","CODBA2532",40.1809941182543,2.79472888700068e-06,0.411019318210065,84.756720296796,57.5418133832536,8.7197456825128e-06,0.401578908313677,81.31777997529,"bevholt",0.848060577114313
"61","CODGB",356.615609765897,2.2731752477275e-06,0.274538268773193,14.9386538170595,360.882109727965,2.76307064833037e-06,0.273991268499411,14.8113942774134,"bevholt",0.515902077526254
"62","CODICE",1203.63103576479,2.17030228208138e-06,0.346550713398564,52.37909225216,3795.7932511205,1.90850178379107e-05,0.331550612342384,46.7153147318356,"bevholt",0.944374903743508
"63","CODIIIaW.IV.VIId",3808.05786047389,2.29349949353869e-09,0.678847192660048,121.997409930322,3808.6167655607,3.47779383881573e-09,0.678858684432041,121.998060368014,"ricker",0.500081304710864
"64","CODIS",15364609.3122925,0.621846248090459,1.30970768036005,91.5799982173734,8118584.40705663,9.99978853443281e-07,1.34291379991019,92.8300687593834,"ricker",0.651362874375952
"65","CODKAT",1.32602685770054,0.570307480152423,1.15869528458689,76.2475770758179,13.1045640747713,19.7684110486057,1.10457401687268,74.1512713757067,"bevholt",0.740420037969715
"66","CODNEARNCW",2122.55088224445,2.53807738824418e-05,0.195037046874359,-1.64459307207939,13950.4040309531,0.000516742505767587,0.119400263624946,-22.2543079723204,"bevholt",0.999966530999966
"67","CODVIa",853.69212360325,9.9096015379541e-06,0.619441967716002,78.1460489495799,860.776614147609,1.18794359973888e-05,0.619519701235057,78.1552847247085,"ricker",0.501154469839485
"68","CODVIIek",600.609188169173,3.1628792838745e-05,0.841897936315743,126.24225837948,649.686703319303,5.01557321403524e-05,0.841676711049013,126.217152495095,"bevholt",0.5031381943394
"69","CROCKPCOAST",0.00191103778513973,2.80055865762906e-10,0.442501421849227,76.4651296629855,0.00477353651923577,1.69509292099242e-09,0.430970290115271,73.4021382842734,"bevholt",0.822225046028808
"70","CSALMANDREAR",2.09914458315775,2.72641448107091e-06,0.714803581050157,59.1887490835672,805.237561860205,0.00349754126711421,0.66747626713022,55.904965394882,"bevholt",0.837792196639993
"71","CSALMANVIKR",3.09278239092345,1.01829836544435e-06,0.521507772472345,41.1212457003379,5.6252226986246,4.25812282895607e-06,0.513465260753586,40.4370191994745,"bevholt",0.584703765226112
"72","CSALMHOODC",9.91759796636124,2.3781071899294e-05,0.77714084965171,67.764515849781,24551.9034369828,0.191239169476209,0.679944044701326,60.8169413570404,"bevholt",0.969932663872633
"73","CSALMISCFPM",2.31625968240266,2.98394921068981e-07,0.590810682321685,74.5495066373646,2.36887493102357,3.9053516096348e-07,0.592476341899005,74.7636395332684,"ricker",0.526741071958311
"74","CSALMKTRNS",3.25280812109017,1.7605875431864e-05,0.738661081458999,76.0822612304255,566.158326736866,0.010127914748935,0.675732812566974,70.5606577278606,"bevholt",0.940520501187757
"75","CSALMNSR",3.80723485789686,1.6977773835768e-05,0.53382760048837,48.2372565775665,4.61399868816444,3.64606655450993e-05,0.526467407707453,47.5142720540248,"bevholt",0.589401620494802
"76","CSALMSKAGR",2.19557972983569,2.97694939526544e-06,0.644369576752084,58.0228161122062,2.30295249177907,4.45550937463947e-06,0.642379276645267,57.8617320566979,"bevholt",0.520124629044938
"77","CSALMSSOUNDFR",6.97221981792637,1.01615527158887e-05,0.618174198149367,55.8616401294853,16.6383747434105,6.10252970682973e-05,0.605241016475842,54.7650022529567,"bevholt",0.633745483965937
"78","CSALMSSOUNDSR",4.7169731348296,4.05319832952228e-05,0.96621990580843,76.3693946479842,6.82156982570976,0.000136130737793691,0.953149331000624,75.6904779647006,"bevholt",0.584058941646996
"79","CSALMSSOUNDWR",5.91601173090529,4.02465058306771e-05,0.529618422902811,46.3098535735789,93.3637392160623,0.00189403947927096,0.53813990277995,47.1133261018781,"ricker",0.599104744660527
"80","CSALMSSR",2.58388721305312,3.83885671260057e-06,0.649019938282585,58.3966357220028,2.62221319553413,4.8851362075552e-06,0.649987808209561,58.4747472981336,"ricker",0.509762706082199
"81","CSALMWILLB",2.5411082962307,1.2060820387756e-05,0.82096200740602,58.7214556568729,3.08960375803449,2.66720015403043e-05,0.816606910185312,58.4980844171001,"bevholt",0.527892417578481
"82","CSALMYUKONRFR",3.22461271934021,1.24729686631709e-06,0.429084969626573,32.5382003183965,6.5172656539888,6.08054984829859e-06,0.420064936379304,31.6034020567889,"bevholt",0.614767981087471
"83","CSARDCSCH",0.491214426350533,9.96328745356625e-07,0.717635731695903,72.1517782375714,0.810839135284623,3.87427103713761e-06,0.707701516292563,71.3154289747136,"bevholt",0.60304637279526
"84","CTRACSA",8373.16618485585,2.60214147821012e-06,0.196916192107666,-7.64852350496983,47502.0628698164,3.83416633121838e-05,0.197681470186739,-7.37860104688918,"ricker",0.533689186709124
"85","CUSKVa.XIV",2719.52781332237,0.000116356761184462,0.581050683404089,68.0956596175217,1781996.52721817,0.217981402433399,0.578014866866759,67.7268305249071,"bevholt",0.545973418921481
"86","DEEPCHAKESA",76904.7558239157,7.40266577205272e-06,0.228259075209865,3.27208808642886,73769627.8305027,0.0202201341968746,0.222432876263184,1.67297354392864,"bevholt",0.689879769190678
"87","DEEPFLATHEADSE",2153947432.97783,0.000110120943359101,0.236597292708613,5.34538972312362,5312483820.59759,0.000648159297065484,0.234929213710818,4.87755190670843,"bevholt",0.558214520038861
"88","DKROCKPCOAST",0.00304430550214781,5.18619032158823e-10,0.605292339376214,72.7664124848741,0.00744233942167194,3.16785510735007e-09,0.589535752064313,70.8672930267784,"bevholt",0.721026627358827
"89","DOYSFS",0.756427203864557,4.7578404431803e-10,0.310344837213902,22.7846147469564,1.31102855247695,1.79882521154245e-09,0.320658633378873,24.8769845956309,"ricker",0.740041627263529
"90","DSOLEGA",438.486830124372,2.18469966038443e-06,0.487136994998059,51.6397546522888,414.433025518455,1.0407651128946e-06,0.487150937252125,51.6423391173208,"ricker",0.50032305808404
"91","DUSROCKGA",887.721858310953,6.30400382619366e-05,0.612304960475192,71.7631493935154,4750.08390880172,0.000898411649281151,0.621614916658082,72.8279426953443,"ricker",0.630041919063529
"92","EBASSIVbc.VII",5857.68100165622,0.000101722142859744,1.00456231776232,97.9605112276612,105749.314458116,0.00654585150529321,1.02738862164217,99.4003662071647,"ricker",0.672591049616902
"93","EBASSVIIIab",7503.15826099254,8.76355324687667e-05,0.360992412320742,27.8929373219894,266498.377696886,0.0108458070133135,0.366570297123501,28.7386075458689,"ricker",0.604161467816774
"94","ESOLEPCOAST",14581.4626450739,4.16361269210094e-05,0.409552370983181,77.9447052344638,33546.8588107595,0.000237168515823699,0.406024684569482,76.768192091068,"bevholt",0.642965022377593
"95","FLSOLEBSAI",28006.7407517688,9.66004141170376e-06,0.431374576579595,55.1853336018107,125777732.884196,0.137584627276761,0.440346868891838,56.9257562890086,"ricker",0.704789672301896
"96","FLSOLEGA",10003.7647959524,1.12607574861512e-05,0.23816984793343,5.6659218508267,18643.4341434588,4.46657855593177e-05,0.237505822045865,5.47038258515435,"bevholt",0.524422956588874
"97","FMEG8c9a",13469.9053447707,7.28023813648144e-05,0.266520679093533,12.7216136944704,15040.8866487438,0.000122241379865222,0.266085049068979,12.6230075692746,"bevholt",0.512323269475216
"98","GAGSATLC",668.679577367918,0.000521751904678228,0.447953292977429,49.8852258431786,3693628.14506426,8.60533582388225,0.454528483897247,50.9051517418526,"ricker",0.624797788887951
"99","GEMFISHNZ",393.593364097399,8.1944677503061e-05,0.834847957208832,59.4259901782723,479.714778319461,0.000169136201318722,0.835108506480007,59.4390621050458,"ricker",0.501633985029867
"100","GEMFISHSE",1864.92656356318,4.98126921640831e-08,0.687202305370373,94.3099309071768,1865.15224782774,7.58562580421902e-08,0.687266908892705,94.3111037637201,"ricker",0.500146607063703
"101","GHALBSAI",171.586640150875,4.29815208102364e-06,1.78654930028795,242.344719771479,284.882114622899,1.72854111716763e-05,1.77012534531838,241.255072075686,"bevholt",0.63293385246883
"102","GKCRABAIES",584.114421835023,6.45997437659699e-05,0.25783108524562,10.1839584054244,882.291730433274,0.000194073828522973,0.252641216731054,9.247515320933,"bevholt",0.614962733006876
"103","GKCRABAIWS",740.909762968301,0.000120481227706504,0.239415304656049,6.17811820992369,1887.35256125468,0.000736058097823523,0.230223739184511,3.67217436288585,"bevholt",0.777813891364586
"104","GOLDREDNEAR",7.67111505137929,1.9832636153569e-08,0.999710804506877,69.7684202052898,7.67015450701263,2.02830721300152e-08,1.00058251338349,69.7684642070213,"ricker",0.500005500216446
"105","GOLDREDV.VI.XII.XIV",1106.87731331991,3.90475196175364e-06,0.584960331621443,75.5384101279514,266143.327315932,0.00276665512506789,0.57871261706323,74.6949062184831,"bevholt",0.603902401146702
"106","GRAMBERGM",1712.16097022956,0.00024682507945014,0.425175659059007,47.3353429022838,2907.67145093532,0.00109196470245323,0.432427538932242,48.5530263076015,"ricker",0.647676533542649
"107","GRAMBERSATLC",379.470123574628,0.000334590476580807,0.561807882901597,55.8117304771651,68745.2789919187,0.173316559620347,0.55401803146284,55.0062447095775,"bevholt",0.59934648866768
"108","GRNSTROCKPCOAST",5.70132195660559e-06,1.62326736554615e-10,0.693884021572915,90.9456637298887,1.62364824432288e-05,1.08947270440732e-09,0.693664416230433,90.9008694633822,"bevholt",0.505599049260275
"109","GRSNAPGM",4474.61063082188,0.000203304846023654,0.888560535508276,110.729615321708,1827181.81061403,0.240240406684494,0.886618268971543,110.556626457978,"bevholt",0.521610137009886
"110","GTPRAWNNAUST",15.9310814933333,5.119740880309e-09,0.153810042298802,-35.1133688430838,16.0687776124995,5.91167746065048e-09,0.153940806833719,-35.0357865540504,"ricker",0.50969657024782
"111","GTRIGGM",0.00105500274221738,6.99842673626409e-12,0.274619164594236,16.0933242183487,0.00104936885735694,6.77011844396153e-12,0.274778444609359,16.1362385834911,"ricker",0.505364089837356
"112","HAD5Y",638.129630546641,8.63183698414281e-05,1.37154980532118,142.005586238686,1049.2903800176,0.000355270525295829,1.35167829720716,140.867960625067,"bevholt",0.638489191412295
"113","HADGB",427.79759151607,1.01161101125766e-05,1.58028147836235,201.660278720684,1027.60455598819,6.96041322945804e-05,1.56738207864281,200.807396680649,"bevholt",0.605023497425364
"114","HADICE",1.83798550330122,1.17302684280149e-05,0.781940281602332,98.176138282499,169.686857741898,0.00312998263559236,0.768273195969234,96.8001008643323,"bevholt",0.665526033888091
"115","HADIS",108373.542208883,3.18501632441228e-05,0.708064969867145,56.6623706786719,95931.9036638243,2.56890473033888e-06,0.711016694996732,56.8456739387899,"ricker",0.52289688190024
"116","HADNEAR",1497.15730808869,2.1965532776482e-06,1.08722385720824,207.723861234161,1608.13847234617,3.59852100284376e-06,1.0931453064675,208.452590621189,"ricker",0.590096591143316
"117","HADNS.IIIa.VIa",77668.7096662994,5.37123589145486e-06,1.40376776173513,175.322722653056,90523958.6151051,0.019372134688296,1.38785906165011,174.228706282113,"bevholt",0.633441189021433
"118","HADROCK",2775.77733956929,3.2104531771785e-05,1.53124962127515,110.321339968598,21214.9449744398,0.00083683386871196,1.50830376695393,109.475183449236,"bevholt",0.604219615220582
"119","HAKENRTN",11550.1991440099,8.85653395824708e-06,0.408729480497583,48.6055825402294,83448.2776080834,0.000232420730275539,0.380227974131869,42.8230806684455,"bevholt",0.947412240944708
"120","HAKESOTH",13216.0829244045,5.41535454688078e-05,0.298351010953832,22.6243548287889,83626664.7797731,1.11059170150549,0.298838645465325,22.7479882259723,"ricker",0.515449255269191
"121","HAKESPPSAF",15329.2234467944,1.48354712524201e-07,0.38135330539855,57.4113602816743,16615.2908678375,2.57341430928119e-07,0.380386629249357,57.1206908347464,"bevholt",0.536269861777907
"122","HERR2224IIIa",18214.393269075,3.45621582014011e-07,0.348941808074641,28.1929081157886,18138.6596088657,3.21477059469248e-07,0.349026845371457,28.2078558062927,"ricker",0.501868452615624
"123","HERR2529.32",38820.1520515053,7.75779061577002e-07,0.341754622915713,37.6602898972533,63631.1288607041,2.69937530956466e-06,0.34048166082055,37.3242313146713,"bevholt",0.541908765400032
"124","HERR30.31",16310.6007295477,6.24335970261511e-07,0.444867140715586,52.9867423749649,16801.3332599775,8.1106228351844e-07,0.444681332054968,52.9634935001324,"bevholt",0.502906076629877
"125","HERR4RSP",4450.37462995894,2.12980059380897e-05,1.03622779072717,117.249778954213,1039733.22409529,0.0164976043145279,1.06578634918594,119.422086929769,"ricker",0.747656800820079
"126","HERR4TFA",6245.70533927515,6.80644886898249e-06,0.50347212745973,60.947908416746,12547889.5129802,0.0425525821124782,0.481176992731585,57.5927667176055,"bevholt",0.842582603562451
"127","HERR4TSP",2770.09821757345,1.18626834523126e-05,0.814329784279194,96.5284346153869,3307.30381755719,2.7434063364859e-05,0.80764537952141,95.9199200875739,"bevholt",0.575482909064694
"128","HERRCC",28250.346776371,3.72025817212615e-05,0.743966286097037,147.927300177552,70547318.2460932,0.297319291103763,0.686704499454689,137.830046446831,"bevholt",0.993622789463199
"129","HERRIsum",5226.06915001419,3.79319281815438e-06,0.665101273239341,67.5884209156625,16397988.956952,0.0367657733456866,0.666447674382532,67.7117613408632,"ricker",0.515412668651821
"130","HERRNIRS",16965.6956796095,1.92833459559876e-05,0.427931034676238,51.156978386695,18474.9288887336,3.10007695249408e-05,0.426627214686682,50.9190781043076,"bevholt",0.529702521469646
"131","HERRNORSS",10905.5177802041,2.9647721816176e-07,0.815415161559972,79.8153373991502,867981.388257095,7.09744492541874e-05,0.830462494512524,80.9132299939428,"ricker",0.63389108941806
"132","HERRNS.IIIa.VIId",54339.1400563194,4.1593343391486e-07,0.488913436195477,109.039603525604,75541.164038103,1.29209541651268e-06,0.472586418607937,104.080785892359,"bevholt",0.922685635238238
"133","HERRNWATLC",3229.00334620981,1.6456223224665e-06,0.262174175969965,13.8026480970282,3918.82554107298,3.70836017903342e-06,0.264791320964589,14.6966058883046,"ricker",0.609920699692896
"134","HERRPWS",4919.45475930296,9.34836978985366e-06,0.931964696571134,71.9269579833857,5542.32578589174,1.74178970781002e-05,0.930794404521558,71.8665228882721,"bevholt",0.507553812115684
"135","HERRQCI",34686.0956071313,5.79129100029504e-05,0.892664921758644,170.886448961113,33441634.7270009,0.212564127946319,0.828085531450825,161.415841798139,"bevholt",0.991296630647152
"136","HERRRIGA",32891.7128366963,9.55985586157327e-07,0.546923405326221,75.1329186720175,32629.006888924,8.96544959140327e-07,0.547003650329583,75.1441073227251,"ricker",0.501398577690909
"137","HERRSIRS",10005.3199966948,5.68743080523927e-06,0.550294023659691,105.024845568868,13933.5360728953,1.58689246932627e-05,0.546549519885336,104.20555984305,"bevholt",0.601002240982843
"138","HERRSITKA",6134.53665697041,1.00285555104917e-05,0.788595969205312,70.8412116318169,6357.01030960363,1.42243208947221e-05,0.791245545903293,71.0209275967007,"ricker",0.522449392088636
"139","HERRSOG",42728.4695602281,1.32287370478881e-05,0.531224993876551,105.489201201721,120544.988435371,9.57758818784692e-05,0.498554533551142,97.4913683429138,"bevholt",0.981994641249341
"140","HERRVIa",8054.47056982115,6.7939713775038e-07,0.663833849808096,121.503318777401,8393.61815822337,1.02385670317519e-06,0.662838455167113,121.332257430535,"bevholt",0.521369642484971
"141","HERRVIaVIIbc",5625.63771170722,1.85634660084974e-09,0.483925686162162,90.9808611284291,5624.56103166102,1.39117498104088e-09,0.483923965159385,90.9805171908472,"bevholt",0.500042992197641
"142","HERRWCVANI",45265.4262437261,3.56191525972082e-05,0.61041952084219,122.998294055526,143973.932077392,0.000338882213703339,0.591455270667672,119.021617256191,"bevholt",0.879567237327419
"143","HMACKIIa.IVa.Vb.VIa.VII.VIII",2658.94617567089,2.96715928750424e-07,0.674062923990154,82.5407786881094,8398.00073448054,2.66204087810507e-06,0.651293855144494,79.997903502349,"bevholt",0.780988740783025
"144","HMACKIXa",11868.7643188936,2.15100000710186e-10,0.511800387003467,46.0469215063691,11868.9684736957,2.16856579928909e-10,0.51181859387467,46.0469266006431,"ricker",0.500000636784253
"145","HOKIENZ",13967.1778224613,2.98982346024311e-06,0.6453024519893,83.1960783887572,185769.869542104,0.000114216290956323,0.625507306986609,80.7662973253864,"bevholt",0.771163128194697
"146","HOKIWNZ",10640.1125417966,1.41981491459058e-06,0.803816765637778,112.248787598147,36898.5665169325,1.32190496203176e-05,0.779929468009551,109.594049310436,"bevholt",0.790405127351827
